number,created_at,author_id,assignee_id,description,due_at,status,updated_at
499433,2026-03-24 16:56:40.503148+00,433,21,Тестовая заявка №499433,2026-04-17 16:56:40.503148+00,in_progress,2026-04-01 16:56:40.503148+00
407433,2026-04-13 18:30:00.503148+00,433,21,Тестовая заявка №407433,2026-04-17 18:30:00.503148+00,in_progress,2026-04-16 18:30:00.503148+00
234433,2026-04-03 18:33:20.503148+00,433,21,Тестовая заявка №234433,2026-04-17 18:33:20.503148+00,in_progress,2026-04-16 18:33:20.503148+00
61433,2026-03-24 18:36:40.503148+00,433,21,Тестовая заявка №61433,2026-04-17 18:36:40.503148+00,in_progress,2026-04-01 18:36:40.503148+00
891433,2026-04-04 04:03:20.503148+00,433,21,Тестовая заявка №891433,2026-04-18 04:03:20.503148+00,in_progress,2026-04-17 04:03:20.503148+00
718433,2026-03-25 04:06:40.503148+00,433,21,Тестовая заявка №718433,2026-04-18 04:06:40.503148+00,in_progress,2026-04-02 04:06:40.503148+00
626433,2026-04-14 05:40:00.503148+00,433,21,Тестовая заявка №626433,2026-04-18 05:40:00.503148+00,in_progress,2026-04-17 05:40:00.503148+00
453433,2026-04-04 05:43:20.503148+00,433,21,Тестовая заявка №453433,2026-04-18 05:43:20.503148+00,in_progress,2026-04-17 05:43:20.503148+00
280433,2026-03-25 05:46:40.503148+00,433,21,Тестовая заявка №280433,2026-04-18 05:46:40.503148+00,in_progress,2026-04-02 05:46:40.503148+00
188433,2026-04-14 07:20:00.503148+00,433,21,Тестовая заявка №188433,2026-04-18 07:20:00.503148+00,in_progress,2026-04-17 07:20:00.503148+00
15433,2026-04-04 07:23:20.503148+00,433,21,Тестовая заявка №15433,2026-04-18 07:23:20.503148+00,in_progress,2026-04-17 07:23:20.503148+00
841433,2026-03-29 17:56:40.503148+00,433,21,Тестовая заявка №841433,2026-04-22 17:56:40.503148+00,in_progress,2026-04-06 17:56:40.503148+00
749433,2026-04-18 19:30:00.503148+00,433,21,Тестовая заявка №749433,2026-04-22 19:30:00.503148+00,in_progress,2026-04-21 19:30:00.503148+00
576433,2026-04-08 19:33:20.503148+00,433,21,Тестовая заявка №576433,2026-04-22 19:33:20.503148+00,in_progress,2026-04-21 19:33:20.503148+00
403433,2026-03-29 19:36:40.503148+00,433,21,Тестовая заявка №403433,2026-04-22 19:36:40.503148+00,in_progress,2026-04-06 19:36:40.503148+00
311433,2026-04-18 21:10:00.503148+00,433,21,Тестовая заявка №311433,2026-04-22 21:10:00.503148+00,in_progress,2026-04-21 21:10:00.503148+00
138433,2026-04-08 21:13:20.503148+00,433,21,Тестовая заявка №138433,2026-04-22 21:13:20.503148+00,in_progress,2026-04-21 21:13:20.503148+00
968433,2026-04-19 06:40:00.503148+00,433,21,Тестовая заявка №968433,2026-04-23 06:40:00.503148+00,in_progress,2026-04-22 06:40:00.503148+00
795433,2026-04-09 06:43:20.503148+00,433,21,Тестовая заявка №795433,2026-04-23 06:43:20.503148+00,in_progress,2026-04-22 06:43:20.503148+00
622433,2026-03-30 06:46:40.503148+00,433,21,Тестовая заявка №622433,2026-04-23 06:46:40.503148+00,in_progress,2026-04-07 06:46:40.503148+00
530433,2026-04-19 08:20:00.503148+00,433,21,Тестовая заявка №530433,2026-04-23 08:20:00.503148+00,in_progress,2026-04-22 08:20:00.503148+00
357433,2026-04-09 08:23:20.503148+00,433,21,Тестовая заявка №357433,2026-04-23 08:23:20.503148+00,in_progress,2026-04-22 08:23:20.503148+00
184433,2026-03-30 08:26:40.503148+00,433,21,Тестовая заявка №184433,2026-04-23 08:26:40.503148+00,in_progress,2026-04-07 08:26:40.503148+00
92433,2026-04-19 10:00:00.503148+00,433,21,Тестовая заявка №92433,2026-04-23 10:00:00.503148+00,in_progress,2026-04-22 10:00:00.503148+00
918433,2026-04-13 20:33:20.503148+00,433,21,Тестовая заявка №918433,2026-04-27 20:33:20.503148+00,in_progress,2026-04-26 20:33:20.503148+00
745433,2026-04-03 20:36:40.503148+00,433,21,Тестовая заявка №745433,2026-04-27 20:36:40.503148+00,in_progress,2026-04-11 20:36:40.503148+00
653433,2026-04-23 22:10:00.503148+00,433,21,Тестовая заявка №653433,2026-04-27 22:10:00.503148+00,in_progress,2026-04-26 22:10:00.503148+00
480433,2026-04-13 22:13:20.503148+00,433,21,Тестовая заявка №480433,2026-04-27 22:13:20.503148+00,in_progress,2026-04-26 22:13:20.503148+00
307433,2026-04-03 22:16:40.503148+00,433,21,Тестовая заявка №307433,2026-04-27 22:16:40.503148+00,in_progress,2026-04-11 22:16:40.503148+00
215433,2026-04-23 23:50:00.503148+00,433,21,Тестовая заявка №215433,2026-04-27 23:50:00.503148+00,in_progress,2026-04-26 23:50:00.503148+00
42433,2026-04-13 23:53:20.503148+00,433,21,Тестовая заявка №42433,2026-04-27 23:53:20.503148+00,in_progress,2026-04-26 23:53:20.503148+00
964433,2026-04-04 07:46:40.503148+00,433,21,Тестовая заявка №964433,2026-04-28 07:46:40.503148+00,in_progress,2026-04-12 07:46:40.503148+00
872433,2026-04-24 09:20:00.503148+00,433,21,Тестовая заявка №872433,2026-04-28 09:20:00.503148+00,in_progress,2026-04-27 09:20:00.503148+00
699433,2026-04-14 09:23:20.503148+00,433,21,Тестовая заявка №699433,2026-04-28 09:23:20.503148+00,in_progress,2026-04-27 09:23:20.503148+00
526433,2026-04-04 09:26:40.503148+00,433,21,Тестовая заявка №526433,2026-04-28 09:26:40.503148+00,in_progress,2026-04-12 09:26:40.503148+00
434433,2026-04-24 11:00:00.503148+00,433,21,Тестовая заявка №434433,2026-04-28 11:00:00.503148+00,in_progress,2026-04-27 11:00:00.503148+00
261433,2026-04-14 11:03:20.503148+00,433,21,Тестовая заявка №261433,2026-04-28 11:03:20.503148+00,in_progress,2026-04-27 11:03:20.503148+00
88433,2026-04-04 11:06:40.503148+00,433,21,Тестовая заявка №88433,2026-04-28 11:06:40.503148+00,in_progress,2026-04-12 11:06:40.503148+00
776433,2026-04-28 12:00:00.503148+00,433,21,Тестовая заявка №776433,2026-05-02 12:00:00.503148+00,in_progress,2026-05-01 12:00:00.503148+00
603433,2026-04-18 12:03:20.503148+00,433,21,Тестовая заявка №603433,2026-05-02 12:03:20.503148+00,in_progress,2026-05-01 12:03:20.503148+00
430433,2026-04-08 12:06:40.503148+00,433,21,Тестовая заявка №430433,2026-05-02 12:06:40.503148+00,in_progress,2026-04-16 12:06:40.503148+00
338433,2026-04-28 13:40:00.503148+00,433,21,Тестовая заявка №338433,2026-05-02 13:40:00.503148+00,in_progress,2026-05-01 13:40:00.503148+00
165433,2026-04-18 13:43:20.503148+00,433,21,Тестовая заявка №165433,2026-05-02 13:43:20.503148+00,in_progress,2026-05-01 13:43:20.503148+00
995433,2026-04-28 23:10:00.503148+00,433,21,Тестовая заявка №995433,2026-05-02 23:10:00.503148+00,in_progress,2026-05-01 23:10:00.503148+00
822433,2026-04-18 23:13:20.503148+00,433,21,Тестовая заявка №822433,2026-05-02 23:13:20.503148+00,in_progress,2026-05-01 23:13:20.503148+00
649433,2026-04-08 23:16:40.503148+00,433,21,Тестовая заявка №649433,2026-05-02 23:16:40.503148+00,in_progress,2026-04-16 23:16:40.503148+00
557433,2026-04-29 00:50:00.503148+00,433,21,Тестовая заявка №557433,2026-05-03 00:50:00.503148+00,in_progress,2026-05-02 00:50:00.503148+00
384433,2026-04-19 00:53:20.503148+00,433,21,Тестовая заявка №384433,2026-05-03 00:53:20.503148+00,in_progress,2026-05-02 00:53:20.503148+00
211433,2026-04-09 00:56:40.503148+00,433,21,Тестовая заявка №211433,2026-05-03 00:56:40.503148+00,in_progress,2026-04-17 00:56:40.503148+00
119433,2026-04-29 02:30:00.503148+00,433,21,Тестовая заявка №119433,2026-05-03 02:30:00.503148+00,in_progress,2026-05-02 02:30:00.503148+00
868433,2026-04-09 10:26:40.503148+00,433,21,Тестовая заявка №868433,2026-05-03 10:26:40.503148+00,in_progress,2026-04-17 10:26:40.503148+00
945433,2026-04-23 13:03:20.503148+00,433,21,Тестовая заявка №945433,2026-05-07 13:03:20.503148+00,in_progress,2026-05-06 13:03:20.503148+00
772433,2026-04-13 13:06:40.503148+00,433,21,Тестовая заявка №772433,2026-05-07 13:06:40.503148+00,in_progress,2026-04-21 13:06:40.503148+00
680433,2026-05-03 14:40:00.503148+00,433,21,Тестовая заявка №680433,2026-05-07 14:40:00.503148+00,in_progress,2026-05-06 14:40:00.503148+00
507433,2026-04-23 14:43:20.503148+00,433,21,Тестовая заявка №507433,2026-05-07 14:43:20.503148+00,in_progress,2026-05-06 14:43:20.503148+00
334433,2026-04-13 14:46:40.503148+00,433,21,Тестовая заявка №334433,2026-05-07 14:46:40.503148+00,in_progress,2026-04-21 14:46:40.503148+00
242433,2026-05-03 16:20:00.503148+00,433,21,Тестовая заявка №242433,2026-05-07 16:20:00.503148+00,in_progress,2026-05-06 16:20:00.503148+00
69433,2026-04-23 16:23:20.503148+00,433,21,Тестовая заявка №69433,2026-05-07 16:23:20.503148+00,in_progress,2026-05-06 16:23:20.503148+00
991433,2026-04-14 00:16:40.503148+00,433,21,Тестовая заявка №991433,2026-05-08 00:16:40.503148+00,in_progress,2026-04-22 00:16:40.503148+00
899433,2026-05-04 01:50:00.503148+00,433,21,Тестовая заявка №899433,2026-05-08 01:50:00.503148+00,in_progress,2026-05-07 01:50:00.503148+00
726433,2026-04-24 01:53:20.503148+00,433,21,Тестовая заявка №726433,2026-05-08 01:53:20.503148+00,in_progress,2026-05-07 01:53:20.503148+00
553433,2026-04-14 01:56:40.503148+00,433,21,Тестовая заявка №553433,2026-05-08 01:56:40.503148+00,in_progress,2026-04-22 01:56:40.503148+00
461433,2026-05-04 03:30:00.503148+00,433,21,Тестовая заявка №461433,2026-05-08 03:30:00.503148+00,in_progress,2026-05-07 03:30:00.503148+00
288433,2026-04-24 03:33:20.503148+00,433,21,Тестовая заявка №288433,2026-05-08 03:33:20.503148+00,in_progress,2026-05-07 03:33:20.503148+00
115433,2026-04-14 03:36:40.503148+00,433,21,Тестовая заявка №115433,2026-05-08 03:36:40.503148+00,in_progress,2026-04-22 03:36:40.503148+00
23433,2026-05-04 05:10:00.503148+00,433,21,Тестовая заявка №23433,2026-05-08 05:10:00.503148+00,in_progress,2026-05-07 05:10:00.503148+00
849433,2026-04-28 15:43:20.503148+00,433,21,Тестовая заявка №849433,2026-05-12 15:43:20.503148+00,in_progress,2026-05-11 15:43:20.503148+00
676433,2026-04-18 15:46:40.503148+00,433,21,Тестовая заявка №676433,2026-05-12 15:46:40.503148+00,in_progress,2026-04-26 15:46:40.503148+00
584433,2026-05-08 17:20:00.503148+00,433,21,Тестовая заявка №584433,2026-05-12 17:20:00.503148+00,in_progress,2026-05-11 17:20:00.503148+00
411433,2026-04-28 17:23:20.503148+00,433,21,Тестовая заявка №411433,2026-05-12 17:23:20.503148+00,in_progress,2026-05-11 17:23:20.503148+00
238433,2026-04-18 17:26:40.503148+00,433,21,Тестовая заявка №238433,2026-05-12 17:26:40.503148+00,in_progress,2026-04-26 17:26:40.503148+00
146433,2026-05-08 19:00:00.503148+00,433,21,Тестовая заявка №146433,2026-05-12 19:00:00.503148+00,in_progress,2026-05-11 19:00:00.503148+00
895433,2026-04-19 02:56:40.503148+00,433,21,Тестовая заявка №895433,2026-05-13 02:56:40.503148+00,in_progress,2026-04-27 02:56:40.503148+00
803433,2026-05-09 04:30:00.503148+00,433,21,Тестовая заявка №803433,2026-05-13 04:30:00.503148+00,in_progress,2026-05-12 04:30:00.503148+00
630433,2026-04-29 04:33:20.503148+00,433,21,Тестовая заявка №630433,2026-05-13 04:33:20.503148+00,in_progress,2026-05-12 04:33:20.503148+00
457433,2026-04-19 04:36:40.503148+00,433,21,Тестовая заявка №457433,2026-05-13 04:36:40.503148+00,in_progress,2026-04-27 04:36:40.503148+00
365433,2026-05-09 06:10:00.503148+00,433,21,Тестовая заявка №365433,2026-05-13 06:10:00.503148+00,in_progress,2026-05-12 06:10:00.503148+00
192433,2026-04-29 06:13:20.503148+00,433,21,Тестовая заявка №192433,2026-05-13 06:13:20.503148+00,in_progress,2026-05-12 06:13:20.503148+00
19433,2026-04-19 06:16:40.503148+00,433,21,Тестовая заявка №19433,2026-05-13 06:16:40.503148+00,in_progress,2026-04-27 06:16:40.503148+00
926433,2026-05-13 18:20:00.503148+00,433,21,Тестовая заявка №926433,2026-05-17 18:20:00.503148+00,in_progress,2026-05-16 18:20:00.503148+00
753433,2026-05-03 18:23:20.503148+00,433,21,Тестовая заявка №753433,2026-05-17 18:23:20.503148+00,in_progress,2026-05-16 18:23:20.503148+00
580433,2026-04-23 18:26:40.503148+00,433,21,Тестовая заявка №580433,2026-05-17 18:26:40.503148+00,in_progress,2026-05-01 18:26:40.503148+00
488433,2026-05-13 20:00:00.503148+00,433,21,Тестовая заявка №488433,2026-05-17 20:00:00.503148+00,in_progress,2026-05-16 20:00:00.503148+00
315433,2026-05-03 20:03:20.503148+00,433,21,Тестовая заявка №315433,2026-05-17 20:03:20.503148+00,in_progress,2026-05-16 20:03:20.503148+00
142433,2026-04-23 20:06:40.503148+00,433,21,Тестовая заявка №142433,2026-05-17 20:06:40.503148+00,in_progress,2026-05-01 20:06:40.503148+00
50433,2026-05-13 21:40:00.503148+00,433,21,Тестовая заявка №50433,2026-05-17 21:40:00.503148+00,in_progress,2026-05-16 21:40:00.503148+00
972433,2026-05-04 05:33:20.503148+00,433,21,Тестовая заявка №972433,2026-05-18 05:33:20.503148+00,in_progress,2026-05-17 05:33:20.503148+00
799433,2026-04-24 05:36:40.503148+00,433,21,Тестовая заявка №799433,2026-05-18 05:36:40.503148+00,in_progress,2026-05-02 05:36:40.503148+00
707433,2026-05-14 07:10:00.503148+00,433,21,Тестовая заявка №707433,2026-05-18 07:10:00.503148+00,in_progress,2026-05-17 07:10:00.503148+00
534433,2026-05-04 07:13:20.503148+00,433,21,Тестовая заявка №534433,2026-05-18 07:13:20.503148+00,in_progress,2026-05-17 07:13:20.503148+00
361433,2026-04-24 07:16:40.503148+00,433,21,Тестовая заявка №361433,2026-05-18 07:16:40.503148+00,in_progress,2026-05-02 07:16:40.503148+00
269433,2026-05-14 08:50:00.503148+00,433,21,Тестовая заявка №269433,2026-05-18 08:50:00.503148+00,in_progress,2026-05-17 08:50:00.503148+00
96433,2026-05-04 08:53:20.503148+00,433,21,Тестовая заявка №96433,2026-05-18 08:53:20.503148+00,in_progress,2026-05-17 08:53:20.503148+00
922433,2026-04-28 19:26:40.503148+00,433,21,Тестовая заявка №922433,2026-05-22 19:26:40.503148+00,in_progress,2026-05-06 19:26:40.503148+00
830433,2026-05-18 21:00:00.503148+00,433,21,Тестовая заявка №830433,2026-05-22 21:00:00.503148+00,in_progress,2026-05-21 21:00:00.503148+00
657433,2026-05-08 21:03:20.503148+00,433,21,Тестовая заявка №657433,2026-05-22 21:03:20.503148+00,in_progress,2026-05-21 21:03:20.503148+00
484433,2026-04-28 21:06:40.503148+00,433,21,Тестовая заявка №484433,2026-05-22 21:06:40.503148+00,in_progress,2026-05-06 21:06:40.503148+00
392433,2026-05-18 22:40:00.503148+00,433,21,Тестовая заявка №392433,2026-05-22 22:40:00.503148+00,in_progress,2026-05-21 22:40:00.503148+00
219433,2026-05-08 22:43:20.503148+00,433,21,Тестовая заявка №219433,2026-05-22 22:43:20.503148+00,in_progress,2026-05-21 22:43:20.503148+00
46433,2026-04-28 22:46:40.503148+00,433,21,Тестовая заявка №46433,2026-05-22 22:46:40.503148+00,in_progress,2026-05-06 22:46:40.503148+00
876433,2026-05-09 08:13:20.503148+00,433,21,Тестовая заявка №876433,2026-05-23 08:13:20.503148+00,in_progress,2026-05-22 08:13:20.503148+00
703433,2026-04-29 08:16:40.503148+00,433,21,Тестовая заявка №703433,2026-05-23 08:16:40.503148+00,in_progress,2026-05-07 08:16:40.503148+00
611433,2026-05-19 09:50:00.503148+00,433,21,Тестовая заявка №611433,2026-05-23 09:50:00.503148+00,in_progress,2026-05-22 09:50:00.503148+00
438433,2026-05-09 09:53:20.503148+00,433,21,Тестовая заявка №438433,2026-05-23 09:53:20.503148+00,in_progress,2026-05-22 09:53:20.503148+00
265433,2026-04-29 09:56:40.503148+00,433,21,Тестовая заявка №265433,2026-05-23 09:56:40.503148+00,in_progress,2026-05-07 09:56:40.503148+00
173433,2026-05-19 11:30:00.503148+00,433,21,Тестовая заявка №173433,2026-05-23 11:30:00.503148+00,in_progress,2026-05-22 11:30:00.503148+00
433,2026-05-09 11:33:20.503148+00,433,21,Тестовая заявка №433,2026-05-23 11:33:20.503148+00,in_progress,2026-05-22 11:33:20.503148+00
515433,2026-05-23 12:30:00.503148+00,433,21,Тестовая заявка №515433,2026-05-27 12:30:00.503148+00,in_progress,2026-05-26 12:30:00.503148+00
342433,2026-05-13 12:33:20.503148+00,433,21,Тестовая заявка №342433,2026-05-27 12:33:20.503148+00,in_progress,2026-05-26 12:33:20.503148+00
169433,2026-05-03 12:36:40.503148+00,433,21,Тестовая заявка №169433,2026-05-27 12:36:40.503148+00,in_progress,2026-05-11 12:36:40.503148+00
77433,2026-05-23 14:10:00.503148+00,433,21,Тестовая заявка №77433,2026-05-27 14:10:00.503148+00,in_progress,2026-05-26 14:10:00.503148+00
999433,2026-05-13 22:03:20.503148+00,433,21,Тестовая заявка №999433,2026-05-27 22:03:20.503148+00,in_progress,2026-05-26 22:03:20.503148+00
826433,2026-05-03 22:06:40.503148+00,433,21,Тестовая заявка №826433,2026-05-27 22:06:40.503148+00,in_progress,2026-05-11 22:06:40.503148+00
734433,2026-05-23 23:40:00.503148+00,433,21,Тестовая заявка №734433,2026-05-27 23:40:00.503148+00,in_progress,2026-05-26 23:40:00.503148+00
561433,2026-05-13 23:43:20.503148+00,433,21,Тестовая заявка №561433,2026-05-27 23:43:20.503148+00,in_progress,2026-05-26 23:43:20.503148+00
388433,2026-05-03 23:46:40.503148+00,433,21,Тестовая заявка №388433,2026-05-27 23:46:40.503148+00,in_progress,2026-05-11 23:46:40.503148+00
296433,2026-05-24 01:20:00.503148+00,433,21,Тестовая заявка №296433,2026-05-28 01:20:00.503148+00,in_progress,2026-05-27 01:20:00.503148+00
123433,2026-05-14 01:23:20.503148+00,433,21,Тестовая заявка №123433,2026-05-28 01:23:20.503148+00,in_progress,2026-05-27 01:23:20.503148+00
953433,2026-05-24 10:50:00.503148+00,433,21,Тестовая заявка №953433,2026-05-28 10:50:00.503148+00,in_progress,2026-05-27 10:50:00.503148+00
780433,2026-05-14 10:53:20.503148+00,433,21,Тестовая заявка №780433,2026-05-28 10:53:20.503148+00,in_progress,2026-05-27 10:53:20.503148+00
607433,2026-05-04 10:56:40.503148+00,433,21,Тестовая заявка №607433,2026-05-28 10:56:40.503148+00,in_progress,2026-05-12 10:56:40.503148+00
949433,2026-05-08 11:56:40.503148+00,433,21,Тестовая заявка №949433,2026-06-01 11:56:40.503148+00,in_progress,2026-05-16 11:56:40.503148+00
857433,2026-05-28 13:30:00.503148+00,433,21,Тестовая заявка №857433,2026-06-01 13:30:00.503148+00,in_progress,2026-05-31 13:30:00.503148+00
684433,2026-05-18 13:33:20.503148+00,433,21,Тестовая заявка №684433,2026-06-01 13:33:20.503148+00,in_progress,2026-05-31 13:33:20.503148+00
511433,2026-05-08 13:36:40.503148+00,433,21,Тестовая заявка №511433,2026-06-01 13:36:40.503148+00,in_progress,2026-05-16 13:36:40.503148+00
419433,2026-05-28 15:10:00.503148+00,433,21,Тестовая заявка №419433,2026-06-01 15:10:00.503148+00,in_progress,2026-05-31 15:10:00.503148+00
246433,2026-05-18 15:13:20.503148+00,433,21,Тестовая заявка №246433,2026-06-01 15:13:20.503148+00,in_progress,2026-05-31 15:13:20.503148+00
73433,2026-05-08 15:16:40.503148+00,433,21,Тестовая заявка №73433,2026-06-01 15:16:40.503148+00,in_progress,2026-05-16 15:16:40.503148+00
903433,2026-05-19 00:43:20.503148+00,433,21,Тестовая заявка №903433,2026-06-02 00:43:20.503148+00,in_progress,2026-06-01 00:43:20.503148+00
730433,2026-05-09 00:46:40.503148+00,433,21,Тестовая заявка №730433,2026-06-02 00:46:40.503148+00,in_progress,2026-05-17 00:46:40.503148+00
638433,2026-05-29 02:20:00.503148+00,433,21,Тестовая заявка №638433,2026-06-02 02:20:00.503148+00,in_progress,2026-06-01 02:20:00.503148+00
465433,2026-05-19 02:23:20.503148+00,433,21,Тестовая заявка №465433,2026-06-02 02:23:20.503148+00,in_progress,2026-06-01 02:23:20.503148+00
292433,2026-05-09 02:26:40.503148+00,433,21,Тестовая заявка №292433,2026-06-02 02:26:40.503148+00,in_progress,2026-05-17 02:26:40.503148+00
200433,2026-05-29 04:00:00.503148+00,433,21,Тестовая заявка №200433,2026-06-02 04:00:00.503148+00,in_progress,2026-06-01 04:00:00.503148+00
27433,2026-05-19 04:03:20.503148+00,433,21,Тестовая заявка №27433,2026-06-02 04:03:20.503148+00,in_progress,2026-06-01 04:03:20.503148+00
853433,2026-05-13 14:36:40.503148+00,433,21,Тестовая заявка №853433,2026-06-06 14:36:40.503148+00,in_progress,2026-05-21 14:36:40.503148+00
761433,2026-06-02 16:10:00.503148+00,433,21,Тестовая заявка №761433,2026-06-06 16:10:00.503148+00,in_progress,2026-06-05 16:10:00.503148+00
588433,2026-05-23 16:13:20.503148+00,433,21,Тестовая заявка №588433,2026-06-06 16:13:20.503148+00,in_progress,2026-06-05 16:13:20.503148+00
415433,2026-05-13 16:16:40.503148+00,433,21,Тестовая заявка №415433,2026-06-06 16:16:40.503148+00,in_progress,2026-05-21 16:16:40.503148+00
323433,2026-06-02 17:50:00.503148+00,433,21,Тестовая заявка №323433,2026-06-06 17:50:00.503148+00,in_progress,2026-06-05 17:50:00.503148+00
150433,2026-05-23 17:53:20.503148+00,433,21,Тестовая заявка №150433,2026-06-06 17:53:20.503148+00,in_progress,2026-06-05 17:53:20.503148+00
980433,2026-06-03 03:20:00.503148+00,433,21,Тестовая заявка №980433,2026-06-07 03:20:00.503148+00,in_progress,2026-06-06 03:20:00.503148+00
807433,2026-05-24 03:23:20.503148+00,433,21,Тестовая заявка №807433,2026-06-07 03:23:20.503148+00,in_progress,2026-06-06 03:23:20.503148+00
634433,2026-05-14 03:26:40.503148+00,433,21,Тестовая заявка №634433,2026-06-07 03:26:40.503148+00,in_progress,2026-05-22 03:26:40.503148+00
542433,2026-06-03 05:00:00.503148+00,433,21,Тестовая заявка №542433,2026-06-07 05:00:00.503148+00,in_progress,2026-06-06 05:00:00.503148+00
369433,2026-05-24 05:03:20.503148+00,433,21,Тестовая заявка №369433,2026-06-07 05:03:20.503148+00,in_progress,2026-06-06 05:03:20.503148+00
196433,2026-05-14 05:06:40.503148+00,433,21,Тестовая заявка №196433,2026-06-07 05:06:40.503148+00,in_progress,2026-05-22 05:06:40.503148+00
104433,2026-06-03 06:40:00.503148+00,433,21,Тестовая заявка №104433,2026-06-07 06:40:00.503148+00,in_progress,2026-06-06 06:40:00.503148+00
930433,2026-05-28 17:13:20.503148+00,433,21,Тестовая заявка №930433,2026-06-11 17:13:20.503148+00,in_progress,2026-06-10 17:13:20.503148+00
757433,2026-05-18 17:16:40.503148+00,433,21,Тестовая заявка №757433,2026-06-11 17:16:40.503148+00,in_progress,2026-05-26 17:16:40.503148+00
665433,2026-06-07 18:50:00.503148+00,433,21,Тестовая заявка №665433,2026-06-11 18:50:00.503148+00,in_progress,2026-06-10 18:50:00.503148+00
492433,2026-05-28 18:53:20.503148+00,433,21,Тестовая заявка №492433,2026-06-11 18:53:20.503148+00,in_progress,2026-06-10 18:53:20.503148+00
319433,2026-05-18 18:56:40.503148+00,433,21,Тестовая заявка №319433,2026-06-11 18:56:40.503148+00,in_progress,2026-05-26 18:56:40.503148+00
227433,2026-06-07 20:30:00.503148+00,433,21,Тестовая заявка №227433,2026-06-11 20:30:00.503148+00,in_progress,2026-06-10 20:30:00.503148+00
54433,2026-05-28 20:33:20.503148+00,433,21,Тестовая заявка №54433,2026-06-11 20:33:20.503148+00,in_progress,2026-06-10 20:33:20.503148+00
976433,2026-05-19 04:26:40.503148+00,433,21,Тестовая заявка №976433,2026-06-12 04:26:40.503148+00,in_progress,2026-05-27 04:26:40.503148+00
884433,2026-06-08 06:00:00.503148+00,433,21,Тестовая заявка №884433,2026-06-12 06:00:00.503148+00,in_progress,2026-06-11 06:00:00.503148+00
711433,2026-05-29 06:03:20.503148+00,433,21,Тестовая заявка №711433,2026-06-12 06:03:20.503148+00,in_progress,2026-06-11 06:03:20.503148+00
538433,2026-05-19 06:06:40.503148+00,433,21,Тестовая заявка №538433,2026-06-12 06:06:40.503148+00,in_progress,2026-05-27 06:06:40.503148+00
446433,2026-06-08 07:40:00.503148+00,433,21,Тестовая заявка №446433,2026-06-12 07:40:00.503148+00,in_progress,2026-06-11 07:40:00.503148+00
273433,2026-05-29 07:43:20.503148+00,433,21,Тестовая заявка №273433,2026-06-12 07:43:20.503148+00,in_progress,2026-06-11 07:43:20.503148+00
100433,2026-05-19 07:46:40.503148+00,433,21,Тестовая заявка №100433,2026-06-12 07:46:40.503148+00,in_progress,2026-05-27 07:46:40.503148+00
8433,2026-06-08 09:20:00.503148+00,433,21,Тестовая заявка №8433,2026-06-12 09:20:00.503148+00,in_progress,2026-06-11 09:20:00.503148+00
834433,2026-06-02 19:53:20.503148+00,433,21,Тестовая заявка №834433,2026-06-16 19:53:20.503148+00,in_progress,2026-06-15 19:53:20.503148+00
661433,2026-05-23 19:56:40.503148+00,433,21,Тестовая заявка №661433,2026-06-16 19:56:40.503148+00,in_progress,2026-05-31 19:56:40.503148+00
569433,2026-06-12 21:30:00.503148+00,433,21,Тестовая заявка №569433,2026-06-16 21:30:00.503148+00,in_progress,2026-06-15 21:30:00.503148+00
396433,2026-06-02 21:33:20.503148+00,433,21,Тестовая заявка №396433,2026-06-16 21:33:20.503148+00,in_progress,2026-06-15 21:33:20.503148+00
223433,2026-05-23 21:36:40.503148+00,433,21,Тестовая заявка №223433,2026-06-16 21:36:40.503148+00,in_progress,2026-05-31 21:36:40.503148+00
131433,2026-06-12 23:10:00.503148+00,433,21,Тестовая заявка №131433,2026-06-16 23:10:00.503148+00,in_progress,2026-06-15 23:10:00.503148+00
880433,2026-05-24 07:06:40.503148+00,433,21,Тестовая заявка №880433,2026-06-17 07:06:40.503148+00,in_progress,2026-06-01 07:06:40.503148+00
788433,2026-06-13 08:40:00.503148+00,433,21,Тестовая заявка №788433,2026-06-17 08:40:00.503148+00,in_progress,2026-06-16 08:40:00.503148+00
615433,2026-06-03 08:43:20.503148+00,433,21,Тестовая заявка №615433,2026-06-17 08:43:20.503148+00,in_progress,2026-06-16 08:43:20.503148+00
442433,2026-05-24 08:46:40.503148+00,433,21,Тестовая заявка №442433,2026-06-17 08:46:40.503148+00,in_progress,2026-06-01 08:46:40.503148+00
350433,2026-06-13 10:20:00.503148+00,433,21,Тестовая заявка №350433,2026-06-17 10:20:00.503148+00,in_progress,2026-06-16 10:20:00.503148+00
177433,2026-06-03 10:23:20.503148+00,433,21,Тестовая заявка №177433,2026-06-17 10:23:20.503148+00,in_progress,2026-06-16 10:23:20.503148+00
4433,2026-05-24 10:26:40.503148+00,433,21,Тестовая заявка №4433,2026-06-17 10:26:40.503148+00,in_progress,2026-06-01 10:26:40.503148+00
254433,2026-06-17 13:00:00.503148+00,433,21,Тестовая заявка №254433,2026-06-21 13:00:00.503148+00,in_progress,2026-06-20 13:00:00.503148+00
81433,2026-06-07 13:03:20.503148+00,433,21,Тестовая заявка №81433,2026-06-21 13:03:20.503148+00,in_progress,2026-06-20 13:03:20.503148+00
911433,2026-06-17 22:30:00.503148+00,433,21,Тестовая заявка №911433,2026-06-21 22:30:00.503148+00,in_progress,2026-06-20 22:30:00.503148+00
